Document_No,Day_No,Menu_1,Menu_2,Date/time
201,1,"चहा,दूध,उपमा,पोळी,भात,खिचडी,बेसन,वांग्याची भाजी","चहा,उपमा",2018-05-23 10:09:35.570830+00:00
201,2,"चहा,दूध,साबुदाणा उसळ,पोळी,मेथीची भाजी,पालक वरण",चहा,2018-05-23 10:10:25.167138+00:00
201,3,"चहा,उपमा,पोळी,पत्ता कोबी,पालक वरण","चहा,पोळी,भात",2018-05-23 10:11:24.812679+00:00
202,1,"चहा,दूध,शिरा,पोळी,भात,खिचडी,बेसन,आलूची भाजी",चहा,2018-05-23 10:13:35.967632+00:00
202,2,"चहा,ब्रेड,पोळी,भात,टमाटर चटणी,वांग्याची भाजी","चहा,पोळी",2018-05-23 10:14:20.679840+00:00
202,3,"चहा,ब्रेड,उपमा,पोळी,भात,बेसन,पालक वरण","चहा,पोळी",2018-05-23 10:15:09.623882+00:00
203,1,"चहा,दूध,उपमा,मटकीची उसळ,पोळी,भात,आलूची भाजी","चहा,पोळी",2018-05-23 10:17:16.149500+00:00
203,2,"चहा,ब्रेड,दूध,उपमा,कढी,पोळी,टमाटर चटणी,वांग्याचं भरीत","चहा,पोळी",2018-05-23 10:18:21.773298+00:00
203,3,"चहा,ब्रेड,उपमा,मटकीची उसळ,पोळी,खिचडी,बेसन","चहा,उपमा",2018-05-23 10:19:42.451228+00:00
204,1,"चहा,दूध,पोहे,पोळी,बेसन,मेथीची भाजी","चहा,पोहे,पोळी",2018-05-23 10:23:42.438233+00:00
204,2,"चहा,ब्रेड,उपमा,पोळी,भात,बेसन,मेथीची भाजी,पालक वरण","चहा,पोळी",2018-05-23 10:24:40.980310+00:00
204,3,"चहा,ब्रेड,शिरा,पोळी,भात,मेथीची भाजी,पालक वरण","चहा,पोळी",2018-05-23 10:25:40.293287+00:00
205,1,"चहा,ब्रेड,दूध,पोळी,मेथीची भाजी,आलूची भाजी","चहा,पोळी",2018-05-23 10:28:14.545220+00:00
205,2,"चहा,ब्रेड,उपमा,पोळी,भात,बेसन,वांग्याचं भरीत",चहा,2018-05-23 10:29:03.564536+00:00
205,3,"चहा,उपमा,पोळी,भात,बेसन,वांग्याचं भरीत","चहा,पोळी",2018-05-23 10:29:59.830576+00:00
206,1,"चहा,उपमा,पोळी,भात,बेसन,मेथीची भाजी","चहा,पोळी",2018-05-23 10:32:43.862401+00:00
206,2,"चहा,दूध,साबुदाणा उसळ,पोळी,भात,पालक वरण",चहा,2018-05-23 10:33:31.858265+00:00
206,3,"चहा,उपमा,पोळी,भात,पालक वरण,आलूची भाजी","चहा,उपमा,पोळी",2018-05-23 10:34:35.588589+00:00
207,1,"चहा,पोळी,भात,वांग्याचं भरीत,वांग्याची भाजी","चहा,पोळी",2018-05-23 10:36:31.593535+00:00
207,2,"चहा,ब्रेड,दूध,उपमा,पोळी,खिचडी,बेसन,पालक वरण",चहा,2018-05-23 10:37:34.775541+00:00
207,3,"चहा,पोहे,कढी,पोळी,भात,मेथीची भाजी","चहा,पोहे",2018-05-23 10:38:27.143557+00:00
208,1,"चहा,दूध,शिरा,पोळी,भात,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-23 10:40:30.656731+00:00
208,2,"चहा,दूध,उपमा,पोळी,मेथीची भाजी,वांग्याचं भरीत",पोळी,2018-05-23 10:41:28.220054+00:00
208,3,"चहा,दूध,साबुदाणा उसळ,पोळी,मेथीची भाजी",,2018-05-23 10:42:06.286661+00:00
209,1,"चहा,दूध,उपमा,पोळी,भात,मेथीची भाजी,पालक वरण,टमाटर चटणी","चहा,पोळी",2018-05-23 10:44:51.956623+00:00
209,2,"चहा,दूध,साबुदाणा उसळ,पोळी,भात,पालक वरण",चहा,2018-05-23 10:45:39.109688+00:00
209,3,"चहा,दूध,उपमा,पोळी,बेसन,मेथीची भाजी","चहा,उपमा,पोळी",2018-05-23 10:46:29.214239+00:00
210,1,"चहा,दूध,उपमा,पोळी,भात,टमाटर चटणी,वांग्याची भाजी","चहा,पोळी",2018-05-23 10:49:08.495413+00:00
210,2,"चहा,दूध,पोहे,मटकीची उसळ,पोळी,भात,टमाटर चटणी","चहा,पोळी",2018-05-23 10:49:56.724846+00:00
210,3,"चहा,दूध,मटकीची उसळ,पोळी,मेथीची भाजी,आलूची भाजी","चहा,पोळी",2018-05-23 10:50:46.953012+00:00
211,1,"चहा,ब्रेड,पोळी,भात,बेसन,मेथीची भाजी,पालक वरण",चहा,2018-05-24 01:35:20.995126+00:00
211,2,"चहा,दूध,उपमा,पोळी,भात,पालक वरण,वांग्याचं भरीत","चहा,पोळी",2018-05-24 01:36:07.322485+00:00
211,3,"चहा,ब्रेड,दूध,पोळी,मेथीची भाजी,वांग्याची भाजी","चहा,पोळी",2018-05-24 01:36:56.807837+00:00
212,1,"चहा,ब्रेड,दूध,पोळी,भात,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 01:39:14.756375+00:00
212,2,"चहा,ब्रेड,दूध,साबुदाणा उसळ,पोळी,वांग्याची भाजी",चहा,2018-05-24 01:40:00.140278+00:00
212,3,"चहा,दूध,पोहे,पोळी,खिचडी,बेसन,मेथीची भाजी,पालक वरण",चहा,2018-05-24 01:40:47.042034+00:00
213,1,"चहा,उपमा,पोळी,आलूची भाजी,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 01:43:17.321434+00:00
213,2,"चहा,पोहे,पोळी,भात,वांग्याचं भरीत,वांग्याची भाजी","चहा,पोळी",2018-05-24 01:43:54.136647+00:00
213,3,"चहा,उपमा,पोळी,खिचडी,बेसन,आलूची भाजी,टमाटर चटणी",चहा,2018-05-24 01:45:30.904561+00:00
214,1,"चहा,दूध,पोहे,पोळी,भात,पालक वरण,वांग्याचं भरीत","चहा,पोळी",2018-05-24 01:47:22.932505+00:00
214,2,"चहा,ब्रेड,उपमा,पोळी,भात,टमाटर चटणी,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 01:48:15.410566+00:00
214,3,"चहा,दूध,मटकीची उसळ,पोळी,भात,वांग्याची भाजी","चहा,मटकीची उसळ,पोळी",2018-05-24 01:48:59.444467+00:00
215,1,"चहा,ब्रेड,पोळी,भात,आलूची भाजी,वांग्याची भाजी",पोळी,2018-05-24 01:51:20.009469+00:00
215,2,"चहा,दूध,पोहे,पोळी,बेसन,मेथीची भाजी,पालक वरण","चहा,पोहे,पोळी",2018-05-24 01:52:28.866809+00:00
215,3,"चहा,दूध,साबुदाणा उसळ,पोळी,मेथीची भाजी",दूध,2018-05-24 01:53:31.008642+00:00
216,1,"चहा,ब्रेड,उपमा,पोळी,भात,खिचडी,बेसन,वांग्याची भाजी","चहा,उपमा",2018-05-24 01:55:34.540886+00:00
216,2,"चहा,उपमा,पोळी,भात,आलूची भाजी,टमाटर चटणी","चहा,उपमा,पोळी",2018-05-24 01:56:18.326613+00:00
216,3,"चहा,ब्रेड,दूध,कढी,खिचडी,बेसन,वांग्याचं भरीत","चहा,दूध,पोळी",2018-05-24 01:57:06.636478+00:00
217,1,"चहा,ब्रेड,कढी,पोळी,खिचडी,बेसन,वांग्याची भाजी",चहा,2018-05-24 01:59:32.547819+00:00
217,2,"चहा,साबुदाणा उसळ,पोळी,मेथीची भाजी,पालक वरण",चहा,2018-05-24 02:00:14.595493+00:00
217,3,"चहा,बिस्कीट,दूध,उपमा,पोळी,भात,पालक वरण,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 02:01:08.088865+00:00
218,1,"चहा,ब्रेड,दूध,पोळी,बेसन,पत्ता कोबी,पालक वरण","चहा,पोळी",2018-05-24 02:03:12.560557+00:00
218,2,"चहा,दूध,पोळी,भात,पत्ता कोबी,पालक वरण","चहा,दूध,पोळी",2018-05-24 02:04:41.771051+00:00
218,3,"चहा,दूध,उपमा,मटकीची उसळ,पोळी,भात,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 02:06:01.729437+00:00
219,1,"चहा,दूध,उपमा,कढी,पोळी,भात,बेसन,वांग्याची भाजी",चहा,2018-05-24 02:08:24.977892+00:00
219,2,"चहा,ब्रेड,दूध,उपमा,पोळी,खिचडी,बेसन,आलूची भाजी","चहा,उपमा",2018-05-24 02:09:22.555336+00:00
219,3,"चहा,ब्रेड,दूध,मटकीची उसळ,पोळी,खिचडी,बेसन,वांग्याची भाजी",चहा,2018-05-24 02:10:33.767574+00:00
220,1,"चहा,ब्रेड,पोहे,पोळी,भात,पालक वरण,टमाटर चटणी","चहा,पोळी",2018-05-24 02:13:18.996381+00:00
220,2,"चहा,दूध,उपमा,पोळी,भात,बेसन,वांग्याची भाजी","चहा,पोळी",2018-05-24 02:14:15.438534+00:00
220,3,"चहा,दूध,साबुदाणा उसळ,पोळी,भात,वांग्याची भाजी",चहा,2018-05-24 02:15:16.749238+00:00
221,1,"चहा,दूध,पोहे,पोळी,भात,खिचडी,बेसन,पत्ता कोबी,पालक वरण","चहा,पोहे",2018-05-24 02:17:22.865677+00:00
